avg_running_balance_past30d,bank_risk,rb_at_deposit,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
41.632333333333335,2,3.71,0.0,0,0.0,38.517733370786345,86.21,0.0,0.4,120.0,143.89,0.0,158.0,0.25,102.47838025652045,,,0.8474876641879213,0.8,0.0,0.0
,2,,0.0,0,0.0,,,,,1200.0,,,0.0,,,,,,0.0,0.0,0.0
310.21000000000004,1,1010.21,0.0,0,0.0,466.09159969939896,1000.0,0.0,1.0,100.0,1000.0,0.0,1000.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,0.0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,1.0
,3,,0.0,0,0.0,,,,,0.33,,,0.0,,,,,,0.0,0.0,1.0
,2,,0.0,0,0.0,,,,,20.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
,2,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
9006.333333333334,1,5040.0,0.0,0,0.0,4320.629331022502,208.33333333333334,0.0,0.0,1250.0,1250.0,0.0,1250.0,0.2,,,,,5.0,0.0,0.0
340.76666666666665,1,197.9,0.0,10,0.0,191.766745388197,7.142857142857143,0.0,0.0,100.0,100.0,46.56142857142857,100.0,0.5,,0.9834399081816692,30.494999999999997,,2.5,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
232.20833333333334,1,146.75,0.0,2,0.0,100.2188623612766,22.727272727272727,1.0,1.0,150.0,250.0,2.2945454545454544,150.0,0.6,,0.001584786053882726,12.62,1.0,10.0,100.0,0.0
2017.7033333333334,1,962.36,0.0,11,0.0,555.7328893193786,0.0,0.0,0.0,209.99,,48.39466666666667,0.0,0.642857,,0.9506499759268174,41.54,,14.0,0.0,0.0
175.75266666666667,2,43.65,0.0,5,0.0,154.91920276630373,21.646666666666665,0.0,0.5,166.0,97.41,44.885555555555555,166.0,0.0,97.0009082431706,,31.97,0.2958628477569038,2.0,0.0,0.0
150.32166666666666,1,124.52,0.0,3,0.0,38.7679446399883,0.0,0.0,,100.0,,31.349999999999998,0.0,,,,19.95,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,600.0,,,0.0,,,,,,0.0,0.0,1.0
174.015,1,43.03,0.0,0,0.0,74.73726549351589,0.0,0.0,0.0,500.0,,0.0,0.0,0.5,,,,,0.0,0.0,0.0
553.2173333333334,1,538.91,0.0,0,0.0,19.12497084664434,0.0,0.0,,123.72,,0.0,0.0,,,,,,0.0,0.0,0.0
88.53666666666666,3,94.23,0.0,3,0.0,39.962090081452956,32.6,0.0,0.0,25.0,81.5,16.192,93.0,0.666667,16.263455967290593,0.8958620689655172,29.0,,1.5,0.0,0.0
13.85,1,13.85,0.0,0,0.0,0.0,,0.0,,8.77,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,1.0
7794.0,1,6290.0,0.0,0,0.0,3443.2268345961115,357.14285714285717,0.0,1.0,1250.0,1250.0,0.0,1250.0,0.2,0.0,,,1.0,2.5,0.0,0.0
,3,,0.0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,1.0
325.82,1,294.82,0.0,1,0.0,136.21357469442788,100.0,0.0,0.0,500.0,200.0,3.75,300.0,0.2,115.47005383792515,1.0,30.0,,1.666667,0.0,0.0
338.89966666666663,1,-7.96,0.0,11,0.0,195.42752141771456,30.76923076923077,2.0,0.0,15.0,400.0,51.807692307692314,400.0,0.583333,,1.1880960791239845,28.31,,12.0,0.0,0.0
,1,,0.0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
250.0,1,450.0,0.0,0,0.0,,250.0,0.0,1.0,150.0,250.0,0.0,225.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
2.0,3,2.0,0.0,0,0.0,0.0,,0.0,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
104.0,1,140.0,0.0,0,0.0,12.205143065174587,0.0,0.0,0.0,1250.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
,3,,0.0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,1.0
240.54,1,197.98,0.0,7,0.0,18.545536501755276,3.125,0.0,1.0,250.0,25.0,12.411249999999999,25.0,0.714286,,1.0,19.0,1.0,7.0,0.0,0.0
30302.242222222223,3,43870.74,0.0,0,0.0,10548.833327101132,2243.196842105263,0.0,0.421053,1250.0,1250.0,0.0,1250.0,0.0,2372.093177524049,,,1.0,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
1250.0,1,1250.0,0.0,0,0.0,0.0,1250.0,0.0,1.0,1000.0,1250.0,0.0,1250.0,0.0,,,,1.0,0.0,1250.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
0.0,2,0.0,0.0,0,0.0,0.0,0.005,0.0,,210.0,0.01,0.0,210.0,,,,,,1.0,210.0,1.0
,1,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
2500.0,1,4500.0,0.0,0,0.0,508.5476277156078,1000.0,0.0,,1250.0,1000.0,0.0,1125.0,,,,,,0.0,0.0,0.0
,3,,0.0,0,0.0,,,,,1000.0,,,0.0,,,,,,0.0,0.0,0.0
4476.857999999999,2,3426.53,0.0,0,0.0,1665.77864626354,357.14285714285717,0.0,0.5,1250.0,1250.0,0.0,1250.0,0.0,0.0,,,1.0,2.5,0.0,0.0
2781.186666666667,1,1094.22,0.0,12,0.0,866.2601441007607,28.253975903614464,0.0,0.411765,243.47,101.81,4.929879518072289,0.0,0.62,127.32485259459479,1.0,12.695,0.4955308908751596,1.515152,0.0,0.0
,2,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,0.0,0,0.0,,,,,1250.0,,,1250.0,,,,,,0.0,0.0,0.0
250.655,1,212.49,0.0,8,0.0,76.3206316729986,45.0,0.0,0.0,1000.0,225.0,51.239999999999995,225.0,0.75,106.06601717798213,0.6690047393364928,52.75,,4.0,0.0,0.0
627.7166666666667,1,1336.05,0.0,0,0.0,568.4345310516894,375.0,0.0,,250.0,750.0,0.0,916.6666666666666,,707.1067811865476,,,,1.0,0.0,0.0
,0,,0.0,0,0.0,,,,,36.53,,,0.0,,,,,,0.0,0.0,0.0
199.16666666666666,1,500.0,0.0,0,0.0,232.81294598044147,475.0,0.0,,500.0,475.0,0.0,475.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,300.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
250.0,1,500.0,0.0,0,0.0,,250.0,0.0,1.0,250.0,250.0,0.0,250.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
2.44,2,2.44,0.0,0,0.0,0.0,,0.0,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
435.362,1,619.12,0.0,11,0.0,249.73617927172936,83.97133333333335,0.0,0.333333,1200.0,514.57,47.05533333333333,607.2850000000001,0.25,337.6154789599157,0.38045208532314545,31.41,1.0,4.0,0.0,0.0
,1,1250.0,0.0,0,0.0,,,,,1250.0,,,1250.0,,,,,,0.0,0.0,0.0
440.7686666666667,1,372.72,0.0,0,0.0,70.78240029318287,0.0,0.0,0.0,500.0,,0.0,0.0,0.5,,,,,0.0,0.0,0.0
761.1899999999999,1,221.04,0.0,0,0.0,1.3318963027099143e-05,176.86666666666667,0.0,1.0,250.0,250.0,0.0,212.24,1.0,84.433926830392,,,1.0,0.2,0.0,0.0
591.9126666666667,1,388.3,0.0,4,0.0,153.1496178507019,0.0,0.0,0.0,1000.0,,103.15,0.0,0.25,,1.636043292222502,99.32499999999999,,0.0,0.0,0.0
320.17499999999995,0,383.39,0.0,0,0.0,72.99439453364461,191.695,0.0,1.0,1000.0,191.695,0.0,200.0,0.0,92.29864814828005,,,1.0,0.0,200.0,0.0
623.75,1,1245.0,0.0,1,0.0,319.54068598536867,111.68,0.0,1.0,250.0,250.0,1.1111111111111112,250.0,1.0,132.72858426485374,1.0,10.0,1.0,0.285714,0.0,0.0
100.0,2,100.0,0.0,0,0.0,0.0,100.0,0.0,1.0,250.0,100.0,0.0,100.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,78.6,,,0.0,,,,,,0.0,0.0,0.0
313.76266666666663,2,921.67,0.0,5,0.0,274.794595827669,93.07333333333332,0.0,0.75,100.0,172.115,17.11777777777778,100.0,0.8,127.76113767495971,1.4836065573770492,21.35,1.0771867646631612,1.25,0.0,0.0
,1,,0.0,0,0.0,,,,,20.0,,,0.0,,,,,,0.0,0.0,0.0
379.6836666666667,1,97.7,0.0,18,0.0,151.44400737186845,0.0,0.0,0.0,250.0,,31.081666666666667,0.0,0.111111,,6.0,12.5,,0.0,0.0,0.0
7.8,1,7.8,0.0,0,0.0,0.0,,0.0,,50.0,,,0.0,,,,,,0.0,0.0,0.0
